longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,2068456,Advances in Efficiency and Productivity II,"Fourteen papers explore theoretical advances in the analytical foundations of efficiency and productivity measurement, providing empirical applications that illustrate the significance of efficiency and productivity for businesses, industries, and nations. Papers discuss economic extensions of the cross-efficiency concept to revenue, profit, and profitability to reflect alternative managerial objectives; an adjusted data envelopment analysis (DEA) model designed to provide a fair evaluation of decision-making units operating in different environments or belonging to different groups; a statistical test of the presence of endogeneity resulting from either positive or negative correlation between each input and the efficiency level prior to conducting an output-oriented DEA analysis; nonparametric approaches to production analysis of pollution-generating technologies; a methodological strategy for incorporating sample weight information when using robust nonparametric methods to improve the estimation of nonparametric production frontiers; the local circularity of popular index numbers commonly used to measure price change; a statistical test of positive endogeneity in inputs in DEA; the impact of corporate social responsibility on corporate dynamic productivity change; the probability of default and banking efficiency of European banks before and after a financial crisis; a novel two-phase method for computing a regional social progress index in Peru; a decomposition of aggregate labor productivity growth into direct and indirect effects; the productivity performance of the electricity and derived heat sector in EU nations from 2008 to 2012; the service delivery performance of medium-sized Catalonian municipalities between 2005 and 2012; and the impact of land consolidation processes on milk and beef production in Asturian parishes. Aparicio is Associate Professor with the Center of Operations Research at Miguel Hernandez University. Lovell is Honorary Professor with the Centre for Efficiency and Productivity Analysis in the School of Economics at the University of Queensland. Pastor is Professor in the Department of Statistics, Mathematics and Informatics with the Center of Operations Research at Miguel Hernandez University. Zhu is Professor of Operations Analytics in the Foisie Business School at the Worcester Polytechnic Institute. Index.",20200101,"Aparicio, Juan ; Lovell, C. A. Knox ; Pastor, Jesus T. ; Zhu, Joe",Book,Book,2020,,Advances in Efficiency and Productivity II,"Semiparametric and Nonparametric Methods: General ; Index Numbers and Aggregation; Leading indicators ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Banks; Depository Institutions; Micro Finance Institutions; Mortgages ; Corporate Culture; Diversity; Social Responsibility ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",BOOK,,978-3-030-41617-1 ; 978-3-030-41618-8,,,,,,eng,"International Series in Operations Research and Management Science, vol. 287. New York: Springer Nature, Springer",267,,,,,,,,,https://research.ebsco.com/plink/b7727561-8f2c-319e-a42f-eea8a3b7d196,,,,
EconLit with Full Text,eoh,2009425,Essays in Environmental Economics and International Trade,"The essays in this dissertation discuss modeling techniques for international trade and their application to environmental policy. In addition, I present evidence of the effect of air pollution on worker sick leave. Chapter 1 presents an application of computable general equilibrium (CGE) modeling in environmental policy evaluation. In most CGE models, researchers assume that goods are differentiated by their origin of production, known as the Armington model of international trade. In this chapter, I consider their application to carbon taxes, carbon leakage, and border carbon adjustments (BCAs). BCAs are designed to address carbon leakage, which is a phenomenon where areas not subject to an emissions tax increase their emissions in response to regulated areas decreasing emissions. I find that the non-Armington model predicts a higher carbon leakage rate compared to typical Armington models. I also find that border rebates are more effective than border tariffs at reducing leakage. Chapter 2 presents an application of the non-Armington model to the North American Free Trade Agreement (NAFTA). Previous studies of free trade agreements have shown that the Armington model may underpredict changes in trade. In this chapter, I build a non-Armington model that still incorporates observable features of the international trade market. I then simulate the trade effects from NAFTA, and I compare these results to previous studies. I find that the non-Armington model can generate larger changes in trade than the Armington model. Chapter 3 discusses how pollution might affect worker productivity, specifically the probability of taking sick leave from work. In this chapter, I evaluate these studies using a causal inference technique to quantify the impact of the CAAA on the number of days workers miss due to illness. I discuss the possible issues with using simple hazard rates for illness in making calculations of missed days and I also discuss how paid sick leave may influence results. Using a DiD framework, I find that the CAAA reduced the probability of taking a sick day in a given week by 0.1 percentage points.",20210801,"Castellanos, Kenneth",Dissertation,Dissertation,August 2021,,Essays in Environmental Economics and International Trade,Computable and Other Applied General Equilibrium Models ; Empirical Studies of Trade ; Economic Integration ; Trade and Environment ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,Georgia State University,,,,,,,,,,https://research.ebsco.com/plink/87ee8f4c-9f23-32f3-919b-86833ed9f947,,,,
EconLit with Full Text,eoh,1921400,"Wealthy, Healthy and Green: Are We There Yet?","The history of humankind witnessed a continual improvement of living standards. The introduction of agriculture stabled our food supplies. The industrial revolution eradicated hunger and reduced poverty across the globe. During the development process, human also reached the capacity to create substantial impacts on the environment, which has created adverse effects on our health. We believe that technological progress will enable us to achieve a balance between health, income and the environment. In this study, we test the club convergence hypothesis using data on economic development, health and environment of 36 OECD countries during the 1990-2015 period. Using the club convergence test, we found significant evidence of overall convergence only in the emission of two air pollutants: Carbon monoxide and Nitrogen oxides. However, groups of countries have converged in all three aspects. Also, our panel data analysis showed that improving human capital is crucial for the synergy between good health, clean environment and positive economic growth.",20211101,"Nghiem, Son ; Tran, Bach ; Afoakwah, Clifford ; Byrnes, Joshua ; Scuffham, Paul",Journal Article,Journal Article,November 2021,true,World Development,General Welfare; Well-Being ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Environment and Growth ; Valuation of Environmental Effects ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,JOUR,,,0305-750X,,,,,eng,,,,,147,,10.1016/j.worlddev.2021.105628,,,,https://research.ebsco.com/plink/1ab85761-1f74-3050-85d9-a67996802392,,,,
EconLit with Full Text,eoh,1238038,An Empirical Analysis of the Effects on Firms' Economic Performance of Implementing Environmental Management Systems,"This paper investigates whether environmental management system (EMS) implementation influences a firm's value added, one of the indices of economic performance. Because it is expected that EMS implementation increases a firm's value added through an increase in demand and an improvement in productivity, a simple model to identify how these effects influence a firm's value added is developed and is empirically investigated using panel data for Japanese manufacturing firms in the period 1996-2007. The main findings are as follows. For the full sample, EMS implementation increases a firm's value added through an increase in demand and improvement in productivity. Among these firms, however, the positive effect of the implementation through an increase in demand mainly exists for export-oriented firms. At the industry level, the effects of EMS implementation vary among different industries. These results empirically prove that there are plural paths for EMS implementation to improve a firm's economic performance.",20110401,"Nishitani, Kimitaka",Journal Article,Journal Article,April 2011,true,Environmental & Resource Economics,"Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill ; Firm Performance: Size, Diversification, and Scope ; Industry Studies: Manufacturing: General ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",JOUR,,,0924-6460 ; 1573-1502,,,,,eng,Springer Nature,586,569,18,48,4,10.1007/s10640-010-9404-3,,,,https://research.ebsco.com/plink/b2872af0-2d3d-3168-ac2f-b60e6b089ca4,,,,
EconLit with Full Text,eoh,1340278,"Environmental Policy, Education and Growth: A Reappraisal When Lifetime Is Finite","When finite lifetime is introduced in a Lucas [Journal of Monetary Economics 22 (1988), 3-42] growth model where the source of pollution is physical capital, the environmental policy may enhance the growth rate of a market economy, whereas pollution does not influence educational activities, labor supply is not elastic, and human capital does not enter the utility function. The result arises from the generational turnover effect due to finite lifetime and it remains valid under conditions when the education sector uses final output as well as time to accumulate human capital. This article also demonstrates that ageing reduces the positive influence of environmental policy when growth is driven by human capital accumulation a la Lucas in the overlapping-generations model of Yaari [Review of Economic Studies 32 (1965), 137-150] and Blanchard [Journal of Political Economy 93 (1985), 223-247].",20121101,"Pautrel, Xavier",Journal Article,Journal Article,November 2012,true,Macroeconomic Dynamics,"Macroeconomics: Production ; Education and Research Institutions: General ; Time Allocation and Labor Supply ; Human Capital; Skills; Occupational Choice; Labor Productivity ; One, Two, and Multisector Growth Models ; Environmental Economics: Government Policy",JOUR,,,1365-1005 ; 1469-8056,,,,,eng,Cambridge University Press,685,661,25,16,5,,,,,https://research.ebsco.com/plink/8cf472c1-acda-385d-a6f5-d0de694adb0d,,,,
EconLit with Full Text,eoh,1911860,"Environmental Regulation, Firm Heterogeneity, and Intra-industry Reallocation","We describe a model with firm heterogeneity and endogenous pollution abatement to show how emission intensity and exit/entry selections vary across firms. Using Chinese firm-level emission and production data, we find evidence that low productivity firms have higher emission intensity. The emission intensity of firms with productivity below 10 percentile is 5.26 times larger than firms with productivity above 90 percentile. Combining the Annual Survey of Chinese Industrial Enterprises (CIE) data, and applying a triple-difference research design, we find that firms with high emission intensity or low productivity have a higher probability of exit when exposed to strict environmental policy. We also find the exit of unproductive firms contributes to aggregate productivity and strict environmental policy can help to reduce misallocation.",20210801,"Wang, Qian ; Zhu, Linke",Journal Article,Journal Article,August 2021,true,China Economic Review (1043951X),"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1043-951X,,,,,eng,,,,,68,,10.1016/j.chieco.2021.101648,,,,https://research.ebsco.com/plink/edc2aa15-acd2-33e1-8797-490fca739d8d,,,,
EconLit with Full Text,eoh,1626457,Revisiting the Brain Drain Literature with Insights from a Dynamic General Equilibrium World Model,"The existing brain drain literature has found various mechanisms through which the high-skilled South-to-North migration affects developing economies. However, some of the new-found effects remain disputable due to limited evidence. This study aims to provide suggestive guidelines for future research by identifying the mechanisms that can generate larger economic impacts at the aggregate. The analysis is based on a dynamic general equilibrium world model that is calibrated to published statistics and incorporates empirical estimates on the effects of brain drain. It simulates short- and long-run impacts of increased brain drain on GDP per capita, GNI per capita, and income inequality. The results suggest that more studies should be conducted to further examine how the brain drain influences human capital formation and technology spillovers. Both have significant impacts on domestic production and national income. A better understanding of different remitting patterns is also desirable to understand how to reduce inequality and promote recipients' investment in productive assets.",20160401,"Lodigiani, Elisabetta ; Marchiori, Luca ; Shen, I-Ling",Journal Article,Journal Article,April 2016,true,World Economy,"International Migration ; Demographic Trends, Macroeconomic Effects, and Forecasts ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Technological Change: Choices and Consequences; Diffusion Processes",JOUR,,,0378-5920 ; 1467-9701,,,,,eng,Wiley-Blackwell,573,557,17,39,4,,,,,https://research.ebsco.com/plink/8af44fb9-1143-314c-801d-1fa2eb9beb22,,,,
EconLit with Full Text,eoh,2058740,"Unleashing strong, digital and green growth in Viet Nam","Viet Nam has been quick to recover from the downturns caused by the COVID-19 pandemic, but it faces long-term economic challenges. Boosting labour productivity will be crucial to sustained high economic growth. Attracting further foreign investment and reaping the benefit of advanced technologies will require additional improvements to the business environment through simplifying administrative procedures. Levelling the playing field of competition between state-owned enterprises and private enterprises will also help to maintain Viet Nam's attraction for international investors. The country is already among the leaders of digitalisation in Southeast Asia, with strong adoption of e-commerce, telemedicine and telework. Further investment in digital skills will be key to maintain this momentum. The authorities have committed to net zero carbon emissions by 2050 and are expanding renewable energy generation capacity. A comprehensive decarbonisation plan would facilitate the transition to greener growth.",20230101,"Lenain, Patrick ; Westmore, Ben ; Vu, Quoc Huy ; Nguyen, Minh Cuong",Working Paper,Working Paper,2023,,"Unleashing strong, digital and green growth in Viet Nam",Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Regulated Industries and Administrative Law ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Energy and the Macroeconomy ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming,GEN,,,,,,,,eng,"OECD Publishing, OECD Economics Department Working Papers: 1770",,,,,,,,,,https://research.ebsco.com/plink/b092bd96-6cba-32af-896a-f8be6e5ee7ea,,,,
EconLit with Full Text,eoh,1931729,COVID-19 and a Green Recovery?,"Preliminary evidence indicates that pollution increases the severity and likelihood of COVID-19 infections similar to many other infectious diseases. This paper models the interaction of pollution and disease preventive actions, either pharmaceutical or non-pharmaceutical interventions, on transmission of infectious diseases in a neoclassical growth framework. There are two externalities--households do not take into account how their actions affect disease transmission, and productive activity results in pollution which increases the likelihood of infections. The disease dynamics are modeled to be of SIS type. We study the difference in health and economic outcomes between the decentralized economy, where households do not internalize externalities, and socially optimal outcomes, and characterize the taxes and subsidies that decentralize the latter. Thus, we examine the question whether there are sufficient incentives to reduce pollution, at both private and public levels, once its effects on disease transmission is considered. In competitive outcomes, pollution increases with increased productivity. The socially efficient outcome has higher pollution than a competitive outcome, despite increase in abatement, as the effect of higher productivity and larger labor supply dominates. The results question the hopes of a Green Recovery.",20211101,"Goenka, Aditya ; Liu, Lin ; Nguyen, Manh-Hung",Journal Article,Journal Article,November 2021,true,Economic Modelling,Externalities ; Macroeconomics: Production ; Analysis of Health Care Markets ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0264-9993,,,,,eng,,,,,104,,10.1016/j.econmod.2021.105639,,,,https://research.ebsco.com/plink/68b6b456-361f-3b0c-8239-5e6e5aea7f76,,,,
EconLit with Full Text,eoh,2077707,The cost of job loss in carbon-intensive sectors: Evidence from Germany,"The green transformation of the economy is expected to lead to a sharp reduction in employment in carbon-intensive industries. For designing policies to support displaced workers, it is crucial to better understand the cost of job loss, whether there are specific effects of being displaced from a carbon-intensive sector and which workers are most at risk. By using German administrative labour market data and focusing on mass layoff events, we estimate the cost of involuntary job displacement for workers in high carbon-intensity sectors and compare it with the displacement costs for workers in low carbon-intensity sectors. We find that displaced workers from high carbon-intensity sectors have, on average, higher earnings losses and face stronger difficulties in finding a new job and recovering their earnings. Our results indicate that this is mainly due to human capital specificity, the regional clustering of carbon-intensive activities and higher wage premia in carbon-intensive firms. Workers displaced in high carbon-intensity sectors are older, face higher local labour market concentration and have fewer outside options for finding jobs with similar skill requirements. They have a higher probability to switch occupations and sectors, move to occupations that are more different in terms of skill requirements compared to the pre-displacement job, and are more likely to change workplace districts after displacement. Women, older workers and those with vocational degrees as well as workers in East Germany, experience particularly high costs in case they are displaced from high carbon-intensity sectors.",20230101,"Barreto, Cesar ; Grundke, Robert ; Krill, Zeev",Working Paper,Working Paper,2023,,The cost of job loss in carbon-intensive sectors: Evidence from Germany,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Monopsony; Segmented Labor Markets ; Labor Turnover; Vacancies; Layoffs ; Unemployment: Models, Duration, Incidence, and Job Search ; Unemployment Insurance; Severance Pay; Plant Closings ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",GEN,,,,,,,,eng,"OECD Publishing, OECD Economics Department Working Papers: 1774",,,,,,,,,,https://research.ebsco.com/plink/2626d64e-20ba-3bd2-b08b-03369ac88ca0,,,,
EconLit with Full Text,eoh,1327712,"Unemployment, Environmental Policy, and International Migration","In this paper, we investigate the effects of an increase in emission tax, a decrease in fixed manufacturing wage rate, and an increased inflow of foreign workers on competitive wages, the environmental stock, the economic welfare of the representative consumer, and employment in the presence of a pollution abatement equipment sector and unemployment. Our main findings are that an increase in emission tax and a decrease in the urban minimum wage rate decrease unemployment, and international immigration may increase the competitive wage rate, employment rate, stock of environmental capital, and economic welfare of the representative worker.",20121001,"Kondoh, Kenji ; Yabuuchi, Shigemi",Journal Article,Journal Article,October 2012,true,Journal of International Trade & Economic Development,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; International Migration ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Wage Level and Structure; Wage Differentials ; Geographic Labor Mobility; Immigrant Workers ; Industry Studies: Manufacturing: General ; Environmental Economics: General,JOUR,,,0963-8199 ; 1469-9559,,,,,eng,Taylor & Francis Ltd,690,677,14,21,5,,,,,https://research.ebsco.com/plink/8825f9db-786a-3bb4-8e4a-147ec622e27c,,,,
EconLit with Full Text,eoh,1491495,Indoor Air Quality and Academic Performance,"I examine the effect of school indoor air quality (IAQ) on academic outcomes. I utilize a quasi-natural experiment, in which IAQ-renovations were completed at virtually every school in a single Texas school district at different points in time, combined with a panel of student-level data to control for many confounding factors and thereby uncover the causal effect of IAQ-renovations on academic outcomes. Results indicate that performance on standardized tests significantly improves while attendance is unresponsive to improvements in IAQ. Rough calculations suggest that IAQ-renovations may be a more cost-effective way to improve standardized test scores than class size reductions.",20150301,"Stafford, Tess M.",Journal Article,Journal Article,March 2015,,Journal of Environmental Economics and Management,Analysis of Education ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0095-0696,,,,,eng,,50,34,17,70,,10.1016/j.jeem.2014.11.002,,,,https://research.ebsco.com/plink/c5367761-478b-391c-b06a-b36de8ca57d6,,,,
EconLit with Full Text,eoh,1944879,The Effect of Pollen Exposure on Consumption Behaviors: Evidence from Home Scanner Data,"Although seasonal allergies caused by airborne pollen are detrimental to physical and mental health and impair daily activities, their social cost is rarely discussed in the economics literature. Large amounts of airborne pollen can increase healthcare costs, reduce worker productivity, and force people to stay at home, thereby stagnating economic activity. This study uses daily purchase records from scanner data to investigate the effect of pollen exposure on consumption behavior. Exploiting the daily variation in the pollen counts at 120 observation stations in Japan, I find that consumption expenditure decreases by about 2% on days when airborne pollen is unusually high. Estimates using lagged consumption expenditures show that the reduction in consumption due to high pollen exposure lasts for more than a week. Furthermore, estimates using weekly and monthly panel data also indicate a pollen-induced decrease in consumption. This finding suggests that exposure to pollen may reduce total expenditure as opposed to merely delaying spending. It highlights the overlooked economic burden of pollen and seasonal allergies. Hence, urban planning to reduce airborne pollen and health policies to address seasonal allergies are crucial.",20220201,"Kuroda, Yuta",Journal Article,Journal Article,February 2022,true,Resource and Energy Economics,Consumer Economics: Empirical Analysis ; Health Behavior ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0928-7655,,,,,eng,,,,,67,,10.1016/j.reseneeco.2021.101282,,,,https://research.ebsco.com/plink/b86ffec4-0a6a-3a4d-8b6b-3a2c436481e5,,,,
EconLit with Full Text,eoh,0901987,The Effect of Environmental Regulations: A Restricted Cost Function for Korean Manufacturing Industries,"Environmental conservation requires society to consider the trade-off between allocating resources to productive activities and pollution control activities. Therefore, it is informative to measure the effect of environmental regulations on firms' productivity. This paper attempts to estimate the impact of environmental regulations on Korean manufacturing industries. Despite being key inputs in the manufacturing process, raw materials have often been excluded from the cost function due to the lack of price data. A restricted cost function is used to improve the reliability of parameter estimates. Empirical results indicate that environmental regulations caused a 12 percent decline in the average annual rate of productivity growth over the period 1982-93.",20070201,"Lee, Myunghun",Journal Article,Journal Article,February 2007,true,Environment and Development Economics,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Industry Studies: Manufacturing: General ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy",JOUR,,,1355-770X ; 1469-4395,,,,,eng,Cambridge University Press,104,91,14,12,1,,,,,https://research.ebsco.com/plink/4ed928bf-a86a-3384-8338-69c286139180,,,,
EconLit with Full Text,eoh,1808761,Can Export Tax Rebate Alleviate Financial Constraint to Increase Firm Productivity? Evidence from China,"This paper assesses the impact of export tax rebate on firms' Total Factor Productivity using a large panel of manufacturing firms for 2007-2015 in China. It finds that export tax rebate expands export volume and works as an alternative financial tunnel to increase firms' TFP. It further shows export tax rebate can smooth financial constraints through increasing cash flow, substituting working capital and financing fixed assets investment and R&D investment. Moreover, the impact of export tax rebate on TFP increases across state, private and foreign ownerships. Heavy pollution intensive and less capital-intensive industries are strongly affected by the export tax rebate policy. Finally, these results are robust to the choice of GMM, Heckman Two-stage and PSM estimators which can better solve potential endogeneity problems and selection bias issues in this paper.",20191101,"Zhang, Dongyang",Journal Article,Journal Article,November 2019,true,International Review of Economics & Finance,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Business Taxes and Subsidies including sales and value-added (VAT) ; Industry Studies: Manufacturing: General ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Formal and Informal Sectors; Shadow Economy; Institutional Arrangements ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Institutions and Their Transitions: Public Economics",JOUR,,,1059-0560,,,,,eng,,540,529,12,64,,10.1016/j.iref.2019.09.005,,,,https://research.ebsco.com/plink/c8104769-51ac-31f5-b71c-afac3eaf9e4b,,,,
EconLit with Full Text,eoh,1109306,"Energy Conservation, Unemployment and the Direction of Technical Change","This paper extends the model by Smulders and de Nooij (Resour Energy Econ 25:59-79, 2003), where technical change can be biased towards labour or energy, by assuming a monopolistic union and a government which pays unemployment benefits, collects wage taxes and sells emission permits. The extended model is applied to the analysis of environmental tax reforms. A reduction in the level of energy use yields a double dividend by lowering pollution and unemployment, while temporarily inducing energy-saving technical change. It moves the economy to a new balanced growth path where unemployment is permanently lower, but long-run growth is not affected. A reduction in the growth rate of energy use induces a persistent bias in technical change towards labour and reduces long-run growth.",20100401,"Kronenberg, Tobias",Journal Article,Journal Article,April 2010,true,Portuguese Economic Journal,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Technological Change: Choices and Consequences; Diffusion Processes ; One, Two, and Multisector Growth Models ; Energy: Demand and Supply; Prices ; Energy and the Macroeconomy",JOUR,,,1617-982X ; 1617-9838,,,,,eng,Springer Nature,17,1,17,9,1,10.1007/s10258-009-0046-8,,,,https://research.ebsco.com/plink/7c625f9c-3665-3898-9c3c-48950bceb130,,,,
EconLit with Full Text,eoh,2079020,Essays on the Provision of Transportation,"Workers in low- and middle-income countries waste significant time commuting, partly due to gaps in public transit. In many African cities, privately-operated minibuses provide 50-100% of urban transit, at the cost of long wait times and poor personal safety for riders. Which externalities does the private provision of transit generate, and can policy interventions improve the market allocation? I build a micro-founded model of privatized shared transit subject to externalities in matching between buses and passengers, security provision, and road congestion. I then estimate the model with newly-collected data on minibus operations in Cape Town and stated user preferences for exogenously-varied commute attributes. I find that an optimal subsidy on minibus entry corrects matching externalities and particularly benefits low-skill workers on long routes. Government actions to improve security bring even more substantial welfare gains. Chapter 2: ""More Roads or Public Transit? Insights from Measuring City-Center Accessibility"" (with Fabian Eckert and Mushfiq Mobarak): We propose a theory-inspired measure of the accessibility of a city's center: the size of the surrounding area from which it can be reached within a specific time. Using publicly available optimal-routing software, we compute these ""accessibility zones"" for the 109 largest US and European cities, separately for cars and public transit commutes. Compared with European cities, US cities are half as accessible via public transit and twice as accessible via cars. Car accessibility zones are always larger than public transit zones, making US cities more accessible overall. But this creates tradeoffs: car-oriented cities have less green space, more congestion, and worse health and pollution externalities. Chapter 3: ""Schooled by Trade? Retraining and Import Competition"" (with Trevor Williams): Retraining is often hailed as a key policy tool to support workers displaced by import competition, yet there is surprisingly little evidence on whether these policies achieve their intended effects. Using administrative data from Germany, a highly open economy with extensive government-subsidized retraining programs, we provide evidence that workers routinely retrain in response to import competition and that retraining increases workers' employment rates. To quantify unobserved heterogeneity in retraining effects as well as welfare, we propose a search model in which heterogeneous workers may choose to retrain while unemployed. Retraining enables workers to change their job-finding rates and their productivity while employed. We find that retraining increases the gains from trade by 7% in the aggregate. Some worker groups gain five times as much, while others gain virtually nothing.",20230501,"Conwell, Lucas",Dissertation,Dissertation,May 2023,,Essays on the Provision of Transportation,"Trade and Labor Market Interactions ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Railroads and Other Surface Transportation ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Transportation: Demand, Supply, and Congestion; Travel Time; Safety and Accidents; Transportation Noise",GEN,,,,,,,,eng,Yale University,,,,,,,,,,https://research.ebsco.com/plink/99407597-3836-31af-9a62-9896a403e9ba,,,,
EconLit with Full Text,eoh,1722243,Statistical Inference in Efficient Production with Bad Inputs and Outputs Using Latent Prices and Optimal Directions,"Researchers employ the directional distance function (DDF) to estimate multiple-input and multiple-output production, firm inefficiency, and productivity growth. We relax restrictive assumptions by computing optimal directions subject to profit maximization and cost minimization, correct for the potential endogeneity of inputs and outputs, estimate latent prices for bad outputs, measure firms' responses to shadow prices rather than actual prices, and introduce an unobserved productivity term into the DDF. For an unbalanced panel of U.S. electric utilities, a model assuming profit-maximization outperforms one assuming cost-minimization, while lagged productivity and energy price have the greatest effect on productivity.",20180601,"Atkinson, Scott E. ; Primont, Daniel ; Tsionas, Mike G.",Journal Article,Journal Article,June 2018,true,Journal of Econometrics,"Model Construction and Estimation ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Production, Pricing, and Market Structure; Size Distribution of Firms ; Electric Utilities ; Energy: Demand and Supply; Prices ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0304-4076,,,,,eng,,146,131,16,204,2,,,,,https://research.ebsco.com/plink/308519be-0076-38b9-b595-e19cafaf2c53,,,,
EconLit with Full Text,eoh,0963698,"Externalities, Efficiency, Regulation, and Productivity Growth in the U.S. Electric Utility Industry","This paper examines the decomposition of total factor productivity growth for firms subject to regulation, given the production of a bad output. The production of good and bad outputs provides benefits and costs to society. Corporate socially responsible firms recognize the cost to society of producing the bad output. The paper separates the production technology and regulation effects from both the scale and technical change components. The paper also examines the measurement and decomposition of productivity growth when not accounting for production of the bad output. Using a 1992-2000 panel of 34 U.S. investor-owned electric utilities, results indicate that improvements in the scale, efficiency change, and technical change components contributed to positive growth. Not accounting for production of the bad output led to, on average, an overestimation of both the rate of productivity growth, and the contributions of scale economies and technical change to changes in productivity growth.",20061201,"Granderson, Gerald",Journal Article,Journal Article,December 2006,true,Journal of Productivity Analysis,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Economics of Regulation ; Electric Utilities ; Industry Studies: Utilities and Transportation: Government Policy ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",JOUR,,,0895-562X ; 1573-0441,,,,,eng,Springer Nature,287,269,19,26,3,10.1007/s11123-006-0019-1,,,,https://research.ebsco.com/plink/0ef5f1e1-1ac9-3369-bcb2-7dcbac11d2c0,,,,
