longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,2013969,Who's fit for the low-carbon transition? Emerging skills and wage gaps in job and data,"As governments worldwide increase their commitments to tackling climate change, the number of low-carbon jobs are expected to grow rapidly. Here we provide evidence on the characteristics of low-carbon jobs in the US using comprehensive online job postings data between 2010-2019. By accurately identifying low-carbon jobs and comparing them to similar jobs in the same occupational group, we show that low-carbon jobs differ from high-carbon or generic jobs in a number of important ways. Low-carbon jobs have higher skill requirements across a broad range of skills, especially technical ones. However, the wage premium for low-carbon jobs has declined over time and the geographic overlap between low- and high-carbon jobs is limited. Overall, our findings suggest the low-carbon transition entails potentially high labour reallocation costs associated with re-skilling and earning losses, indicating public investments in skills is needed to deliver a smooth and rapid transition.",20220101,"Saussay, Aurelien ; Sato, Misato ; Vona, Francesco ; O'Kane, Layla",Working Paper,Working Paper,2022,,Who's fit for the low-carbon transition? Emerging skills and wage gaps in job and data,Labor Demand ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming,GEN,,,,,,,,eng,"Fondazione Eni Enrico Mattei, Working Papers: 2022.31",,,,,,,,,,https://research.ebsco.com/plink/f6bc413e-e07d-3ffc-8599-a6f2e323149d,,,,
EconLit with Full Text,eoh,1708379,Unemployment and Environmental Regulation in General Equilibrium,"This paper analyzes the effects of environmental policy on employment (and unemployment) using a new general-equilibrium two-sector search model. We find that imposing a pollution tax causes substantial reductions in employment in the regulated (polluting) industry, but this is offset by increased employment in the unregulated (nonpolluting) sector. As a result, while the policy causes a substantial shift in employment between industries, the net effect on overall employment (and unemployment) is small, even in the short run. An environmental performance standard causes a substantially smaller sectoral shift in employment than the emissions tax, with roughly similar net effects. Thus, policymakers who want to minimize sectoral shifts in employment might prefer performance standards over environmental taxes. The effects on the unregulated industry suggest that empirical studies of environmental regulation that focus only on regulated firms can be misleading, significantly overstating the net employment effects (and those that use nonregulated firms as controls for regulated firms will be even more misleading, overstating both the net effects and effects on the regulated industry). This implies that overall effects on employment are less of an issue for environmental policy than the empirical literature might suggest.",20180401,"Hafstead, Marc A. C. ; Williams, Roberton C.",Journal Article,Journal Article,April 2018,true,Journal of Public Economics,"General Equilibrium and Disequilibrium: General ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Unemployment: Models, Duration, Incidence, and Job Search ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy",JOUR,,,0047-2727,,,,,eng,,65,50,16,160,,10.1016/j.jpubeco.2018.01.013,,,,https://research.ebsco.com/plink/43860373-de49-3909-94d1-be77acdeba6b,,,,
EconLit with Full Text,eoh,1927985,Beyond the Jobs-versus-Environment Dilemma? Contested Social-Ecological Transformations in the Automotive Industry,"The transport sector is the major contributor to accelerating CO2 emissions, with the highest proportion stemming from road transport and passenger cars. At the same time, the automotive industry drives economic growth, contributes to state revenues and is an important employer. This article departs from this so-called jobs-versus-environment dilemma to discuss barriers and potentials for transformative change in the Austrian automotive (supplier) industry with a special focus on workers and trade unions. Based on a Cultural Political Economy perspective, we firstly analyze the materiality of the Austrian automotive industry and secondly link these structural features to meaning-making and the articulation of crisis construals and imaginaries by workers and their representatives. This analysis helps to better understand the challenges for more transformative change but thirdly also to examine entry points for such a transformation from a labor perspective. We characterize the materiality of the Austrian automotive industry around six interconnected features and identify an improvement, a diversification and a transformation imaginary. Despite a widespread perception of incremental change among the workforce in the automotive industry, we find that there is strong confidence in their knowledge and expertise that could also support a more systemic mobility transformation. As such, the transformation of the Austrian automotive industry exemplifies both the strategic dilemmas and potentials of social-ecological transformations.",20210901,"Pichler, Melanie ; Krenmayr, Nora ; Maneka, Danyal ; Brand, Ulrich ; Hogelsberger, Heinz ; Wissen, Markus",Journal Article,Journal Article,September 2021,,Energy Research and Social Science,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Trade Unions: Objectives, Structure, and Effects ; Transactional Relationships; Contracts and Reputation; Networks ; Firm Performance: Size, Diversification, and Scope ; Automobiles; Other Transportation Equipment; Related Parts and Equipment ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Climate; Natural Disasters and Their Management; Global Warming",JOUR,,,2214-6296,,,,,eng,,,,,79,,10.1016/j.erss.2021.102180,,,,https://research.ebsco.com/plink/33f0cd68-9fe8-3852-94b2-3032aad577f5,,,,
EconLit with Full Text,eoh,2078087,Essays on Environmental Economics,"This dissertation comprises three essays on environmental economics. The first chapter studies the influence of media, both traditional TV news and emerging internet news, on U.S. foreign disaster aid. The Office of U.S. Foreign Disasters responds to an average of 65 disasters every year, spending 2.8 billion dollars. Due to the high stakes, it is essential that relief expenditure is determined by need rather than other factors. The results show a weak crowding out effect in TV news coverage of disasters and other breaking news. However, contrary to a previous study, OFDA relief during 2000-2019 is affected by the severity of the disasters but not by the attention they receive online or in TV news or the intensity of other contemporaneous breaking news. In the second chapter, I study rational inattention in an overwhelming information environment, one of the main explanations for the existence of the energy efficiency gap. I conducted an incentivized laboratory experiment simulating a car purchase decision using complex fuel efficiency information. I evaluated the effectiveness of the EPA's information provision effort and used an inventive-compatible mechanism to elicit subjects' true willingness to pay for fuel economy labels, a fuel cost calculator and knowledge of their financially optimal car. When presented with the fuel economy information in basic text format, around half of the subjects chose suboptimal options. Fuel economy labels do not improve subjects' decisions, but the fuel cost calculator significantly reduces their misoptimization by 62%. The third chapter, coauthored with Dr. Garth Heutel, studies the incidence of pollution taxes and their impact on unemployment in an analytical general equilibrium efficiency wage model. We find closed-form solutions for the effect of a pollution tax on unemployment, factor prices, and output prices, and we identify and isolate different channels through which these general equilibrium effects arise. An effect arising from the efficiency wage specification depends on the form of the workers' effort function. Numerical simulations further illustrate our results and show that this efficiency wage effect can fully offset the sources-side incidence results found in models that omit it.",20220801,"Zhang, Xin",Dissertation,Dissertation,August 2022,,Essays on Environmental Economics,Search; Learning; Information and Knowledge; Communication; Belief; Unawareness ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Entertainment; Media ; Environmental Economics: General ; Climate; Natural Disasters and Their Management; Global Warming,GEN,,,,,,,,eng,Georgia State University,,,,,,,,,,https://research.ebsco.com/plink/44fcf180-f8f5-3fc0-b41d-59ee43cba039,,,,
EconLit with Full Text,eoh,0481490,"Technical and Social Determinants of Productivity Growth in Bituminous Coal Mining, 1955-1980","The severe productivity slowdown in coal mining in the 1970s has been widely attributed to the Coal Mine Health and Safety Act. However, other variables also warrant attention. Increasing unrest in the coal fields and challenges to both the Mine workers Union and coal operators also characterized the period. In particular, strikes over working conditions skyrocketed. New pollution controls and the oil crisis caused structural shifts in the demand for coal, impinging on productivity. This econometric study documents the salience of social determinants of the productivity slowdown controlling for these factors; the conclusion explores implications for how to conceptualize productivity.",19980601,"Naples, Michele I.",Journal Article,Journal Article,Summer 1998,true,Eastern Economic Journal,"Mining, Extraction, and Refining: Hydrocarbon Fuels ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity",JOUR,,,0094-5056 ; 1939-4632,,,,,eng,Palgrave Macmillan Ltd.,342,325,18,24,3,,,,,https://research.ebsco.com/plink/8cfc717d-e1c4-3c90-80a1-8007558d6cdc,,,,
EconLit with Full Text,eoh,1682458,Green Jobs and Eco-innovations in European SMEs,"Green jobs are a key objective of societal efforts to concretely support the long-term endeavour to reconcile sustainability and development. The present article analyses the extent to which the future growth of green jobs is influenced by microeconomic and sector/macro level factors. We conduct econometric analyses of European Small Medium Enterprise firms to assess the factors affecting the creation of green jobs in small and medium firms. We find that green product and service innovation is primarily relevant to the creation of green jobs. The interaction term between an environmental management system and product and service innovations has a positive and significant effect on the decision to hire for green jobs. We also conduct a deep analysis of the subset of firms that produce green products and services, which reveals some idiosyncratic features. This study lays the foundations for future research on the development of green skills, competences and jobs in firms as a reaction to market and policy levers.",20170801,"Cecere, Grazia ; Mazzanti, Massimiliano",Journal Article,Journal Article,August 2017,true,Resource and Energy Economics,"Firm Behavior: Empirical Analysis ; Labor Demand ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Firm Performance: Size, Diversification, and Scope ; Personnel Economics: Firm Employment Decisions; Promotions ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects",JOUR,,,0928-7655,,,,,eng,,98,86,13,49,,,,,,https://research.ebsco.com/plink/85f73bff-9ea5-3b06-aabc-4afed5d801ef,,,,
EconLit with Full Text,eoh,1834835,"Pollution Mitigation, Unemployment Rate and Wage Inequality in the Presence of Agricultural Pollution","This paper established a small open general equilibrium model to investigate the effects of the changes of consumers' unit private mitigation expenditure on the unemployment rate and the urban-rural wage inequality etc.. We found that (1) in the capital specific case, the increase of unit private mitigation expenditure will not only increase the urban unemployment rate but also expend the urban-rural wage inequality; (2) in the capital movable case, the conclusions are exactly opposite to that of the capital specific case. And under certain conditions, the increase of unit private mitigation expenditure may improve national income. According to the parameter calibration and numerical simulation results of the relevant macroeconomic data of China in 2017, we also found that (3) the effects of the changes of unit private mitigation expenditure on the urban unemployment rate is greater than that of the urban-rural wage inequality; (4) the influence degree of the changes of unit private mitigation expenditure on the unemployment rate in the capital movable case is greater than that of the capital specific case, but the influence degree of the change of unit private mitigation expenditure on the urban-rural wage inequality in the capital movable case is smaller than that of the capital specific case.",20200601,"Li, Xiaochun ; Fu, Huanan ; Wu, Yunyun",Journal Article,Journal Article,June 2020,true,China Economic Review (1043951X),"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Wage Level and Structure; Wage Differentials ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Collectives; Communes; Agriculture ; Land Ownership and Tenure; Land Reform; Land Use; Irrigation; Agriculture and Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,1043-951X,,,,,eng,,,,,61,,10.1016/j.chieco.2020.101425,,,,https://research.ebsco.com/plink/be1c2abf-033a-3885-abfe-9776a4161ece,,,,
EconLit with Full Text,eoh,1954390,Environmental Regulation and Financial Stability: Evidence from Chinese Manufacturing Firms,"This paper evaluates the short-run economic and financial implications of tightening the environmental regulations. We build an Environmental Dynamic Stochastic General Equilibrium (E-DSGE) model that combines green policies aiming to reduce firms' emission together with financial frictions and endogenous default. The simulation results show that tightening environmental policies dampens the positive impact of expansionary shocks, compromises the firms' ability to repay loans, and consequently poses risks to the financial stability. For the empirical analysis, we examine the effect of environmental regulations tightened by the Chinese 11th Five-Year Plan on manufacturing firms' productivity and its implications for the financial sector. Using the difference-in-difference approach, we find that the manufacturing firms' productivity deteriorated due to the enhanced environmental regulation stringency, making the profitability and total output decline accordingly. As a result, firms located in the cities with higher emission reduction targets were more likely to default, threatening the financial stability.",20220301,"Huang, Bihong ; Punzi, Maria Teresa ; Wu, Yu",Journal Article,Journal Article,March 2022,true,Journal of Banking and Finance,"General Aggregative Models: Keynes; Keynesian; Post-Keynesian; Modern Monetary Theory ; Firm Performance: Size, Diversification, and Scope ; Industry Studies: Manufacturing: General ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy",JOUR,,,0378-4266,,,,,eng,,,,,136,,10.1016/j.jbankfin.2021.106396,,,,https://research.ebsco.com/plink/2c6e40b1-00f4-3c94-b76c-1cc1080b9550,,,,
EconLit with Full Text,eoh,1583295,Dirty and Clean Technologies,"Pollution from fossil fuel use is a global problem. Studies have shown that a worsening of environmental quality has adverse effects on worker productivity and health. In this study, there is an inexhaustible natural resource that deteriorates environmental quality and affects productivity. There also exists a perfect substitute clean backstop, which is initially too costly to operate and whose costs can be reduced through investments in knowledge. Depending on the endowment of environmental quality, the optimal solution shows that the planner should only use the resource or only the backstop until a constant steady state is reached in which the polluting resource and backstop are used in fixed proportions. We show that investments in alternative technologies from the very beginning can help an economy make the eventual switch to clean energy sources, thereby attaining better environmental quality.",20150201,"Gupta, Supratim Das",Journal Article,Journal Article,February 2015,true,Journal of Agricultural & Applied Economics (Cambridge University Press),Health Behavior ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Alternative Energy Sources ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1074-0708,,,,,eng,,145,123,23,47,1,,,,,https://research.ebsco.com/plink/5e3bfd59-def6-39d1-ab59-2883717e5100,,,,
EconLit with Full Text,eoh,1710019,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,"This paper provides the first estimates of within-industry heterogeneity in energy and CO2 productivity for the entire U.S. manufacturing sector. We measure energy and CO2 productivity as output per dollar energy input or per ton CO2 emitted. Three findings emerge. First, within narrowly defined industries, heterogeneity in energy and CO2 productivity across plants is enormous. Second, heterogeneity in energy and CO2 productivity exceeds heterogeneity in most other productivity measures, like labor or total factor productivity. Third, heterogeneity in energy and CO2 productivity has important implications for environmental policies targeting industries rather than plants, including technology standards and carbon border adjustments.",20180101,"Lyubich, Eva ; Shapiro, Joseph S. ; Walker, Reed",Working Paper,Working Paper,2018,,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Trade and Environment ; Economic Impacts of Globalization: Environment ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,GEN,,,,,,,,eng,"Cowles Foundation for Research in Economics, Yale University, Cowles Foundation Discussion Papers: 2117",,,,,,,,,,https://research.ebsco.com/plink/8da4e78c-fd97-3d4f-aa22-86d331c24d4e,,,,
EconLit with Full Text,eoh,1709221,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,"This paper provides the first estimates of within-industry heterogeneity in energy and CO2 productivity for the entire U.S. manufacturing sector. We measure energy and CO2 productivity as output per dollar energy input or per ton CO2 emitted. Three findings emerge. First, within narrowly defined industries, heterogeneity in energy and CO2 productivity across plants is enormous. Second, heterogeneity in energy and CO2 productivity exceeds heterogeneity in most other productivity measures, like labor or total factor productivity. Third, heterogeneity in energy and CO2 productivity has important implications for environmental policies targeting industries rather than plants, including technology standards and carbon border adjustments.",20180101,"Lyubich, Eva ; Shapiro, Joseph S. ; Walker, Reed",Working Paper,Working Paper,2018,,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Trade and Environment ; Economic Impacts of Globalization: Environment ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,GEN,,,,,,,,eng,"Center for Economic Studies, U.S. Census Bureau, Working Papers",,,,,,,,,,https://research.ebsco.com/plink/b38d6782-0c8d-33b7-be10-6b1391de9280,,,,
EconLit with Full Text,eoh,1710018,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,"This paper provides the first estimates of within-industry heterogeneity in energy and CO2 productivity for the entire U.S. manufacturing sector. We measure energy and CO2 productivity as output per dollar energy input or per ton CO2 emitted. Three findings emerge. First, within narrowly defined industries, heterogeneity in energy and CO2 productivity across plants is enormous. Second, heterogeneity in energy and CO2 productivity exceeds heterogeneity in most other productivity measures, like labor or total factor productivity. Third, heterogeneity in energy and CO2 productivity has important implications for environmental policies targeting industries rather than plants, including technology standards and carbon border adjustments.",20180101,"Lyubich, Eva ; Shapiro, Joseph S. ; Walker, Reed",Working Paper,Working Paper,2018,,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Trade and Environment ; Economic Impacts of Globalization: Environment ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,GEN,,,,,,,,eng,"Cowles Foundation for Research in Economics, Yale University, Cowles Foundation Discussion Papers: 2117R",,,,,,,,,,https://research.ebsco.com/plink/9f84087f-5538-3758-bce9-c34221fb6d82,,,,
EconLit with Full Text,eoh,1731855,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,"This paper provides the first estimates of within-industry heterogeneity in energy and CO2 productivity for the entire U.S. manufacturing sector. We measure energy and CO2 productivity as output per dollar energy input or per ton CO2 emitted. Three findings emerge. First, within narrowly defined industries, heterogeneity in energy and CO2 productivity across plants is enormous. Second, heterogeneity in energy and CO2 productivity exceeds heterogeneity in most other productivity measures, like labor or total factor productivity. Third, heterogeneity in energy and CO2 productivity has important implications for environmental policies targeting industries rather than plants, including technology standards and carbon border adjustments.",20180101,"Lyubich, Eva ; Shapiro, Joseph S. ; Walker, Reed",Working Paper,Working Paper,2018,,Regulating Mismeasured Pollution: Implications of Firm Heterogeneity for Environmental Policy,Trade and Environment ; Economic Impacts of Globalization: Environment ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,GEN,,,,,,,,eng,"Center for Economic Studies, U.S. Census Bureau, Working Papers",,,,,,,,,,https://research.ebsco.com/plink/3d580286-289d-3f5b-9d65-b7f842cad469,,,,
EconLit with Full Text,eoh,1532915,"Pollution, Public Health Care, and Life Expectancy When Inequality Matters",,20140101,"Schaefer, Andreas ; Prskawetz, Alexia ; Moser, Elke ; Semmler, Willi ; Tragler, Gernot ; Veliov, Vladimir M.",Collective Volume Article,Collective Volume Article,2014,,Dynamic Optimization in Environmental Economics,"Personal Income, Wealth, and Their Distributions ; Health Behavior ; Health and Inequality ; Health: Government Policy; Regulation; Public Health ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: General, International, or Comparative ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",CHAP,,978-3-642-54085-1 ; 978-3-642-54086-8,,,,,,eng,"Dynamic Modeling and Econometrics in Economics and Finance, vol. 15. New York and Heidelberg: Springer",154,127,28,,,,,,,https://research.ebsco.com/plink/52f74fa0-c29e-3116-91d7-a55259a7dee2,,,,
EconLit with Full Text,eoh,1412521,Can Pollution Tax Rebates Protect Low-Wage Earners?,"Pollution taxes are believed to burden low-income households that spend a greater than average share of income on pollution-intensive goods. Some proposals offset that effect by returning revenue to low-income workers via reduced labor tax. We build analytical general equilibrium models with both high-skilled and low-skilled labor, and we solve for the change in real net wage of each group. Decomposition shows the separate effects of the tax rebate, higher product prices, and the changes in relative wage rates. We also include numerical examples. Even though the pollution tax injures both types of labor, in most cases we find that returning all of the revenue to low-skilled workers is still not enough to offset higher product prices. Changes in relative wage rates may further hurt low-skilled labor. Protecting low-income workers is possible in this model only if they are defined as those below a relatively low wage threshold, but we discuss many possible elaborations of this model that could affect those results.",20131101,"Fullerton, Don ; Monti, Holly",Journal Article,Journal Article,November 2013,true,Journal of Environmental Economics and Management,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0095-0696,,,,,eng,,553,539,15,66,3,10.1016/j.jeem.2013.09.001,,,,https://research.ebsco.com/plink/f80a8265-af86-3035-b0b1-6cb73ba41f67,,,,
EconLit with Full Text,eoh,1407002,Are Pollution Permit Markets Harmful for Employment?,"This paper analyzes the effects of pollution permit markets on equilibrium employment in a wage-setting/price-setting (WS-PS) model. The employment level is determined according to different methods of financing unemployment benefits: a wage tax or the revenue from a pollution permit auction. We show that a permit market weakens the trade unions' market power. Furthermore, whatever the method of financing unemployment benefits, the choice of the pollution cap is always neutral for employment, and the level of employment always increases as the pollution abatement technology becomes more efficient. Depending on the value of the wage tax, the employment level can be higher or lower when unemployment benefits are financed by pollution permits rather than wage tax.",20130901,"Sanz, Nicolas ; Schwartz, Sonia",Journal Article,Journal Article,September 2013,true,Economic Modelling,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Trade Unions: Objectives, Structure, and Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy",JOUR,,,0264-9993,,,,,eng,,383,374,10,35,,10.1016/j.econmod.2013.07.009,,,,https://research.ebsco.com/plink/9cbb7078-2dd5-326e-ac18-1efe01f50923,,,,
EconLit with Full Text,eoh,1398212,"International Factor Mobility, Environmental Pollution and Skilled-Unskilled Wage Inequality in Developing Countries","This paper establishes a static three-sector general equilibrium model by accommodating environmental pollution to investigate the impact exerted by skilled immigrants and foreign direct investment on the skilled-unskilled wage inequality. Environment is treated as an input for agricultural production. The production process of the urban low-skill sector generates environmental pollution, which deteriorates the rural environment and thereby influences agricultural production. The present paper highlights the role of environmental pollution in the determination of the skilled-unskilled wage inequality due to skilled immigrants and foreign direct investment.",20130701,"Pan, Lijun ; Zhou, Yu",Journal Article,Journal Article,July 2013,true,Economic Modelling,Multinational Firms; International Business ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,JOUR,,,0264-9993,,,,,eng,,831,826,6,33,,10.1016/j.econmod.2013.06.013,,,,https://research.ebsco.com/plink/f255ebc6-51a6-309e-834d-7a2c6f576f8c,,,,
EconLit with Full Text,eoh,2013962,The Impact of the European Carbon Market on Firm Productivity: Evidence from Italian Manufacturing Firms,"The European Union Emissions Trading System has raised concerns about possible detrimental effects on firms production through an increase in polluting costs, unless firms change inputs or increase the efficiency in the way they produce. We provide evidence of the causal impact of this policy on firms' input choices and on total factor productivity on Italian manufacturing firms. Our empirical strategy combines structural estimation of firms' production function and techniques for policy evaluation. Moreover, we argue that a commonly used strategy in this literature, consisting in using propensity score matching on the productivity obtained from estimating the production function, does not provide valid inference. We rely instead on an innovative structural approach. We find that the policy has a small negative effect on productivity that is heterogeneous across industries. We show that these findings are consistent with firms switching fuels in production, rather than undergoing a substantial process change.",20220101,"D'Arcangelo, Filippo Maria ; Pavan, Giulia ; Calligaris, Sara",Working Paper,Working Paper,2022,,The Impact of the European Carbon Market on Firm Productivity: Evidence from Italian Manufacturing Firms,Organization of Production ; Entrepreneurship ; Environmental Economics: Government Policy,GEN,,,,,,,,eng,"Fondazione Eni Enrico Mattei, Working Papers: 2022.24",,,,,,,,,,https://research.ebsco.com/plink/083f80a5-9b7f-3d0a-a75a-934a176b95ea,,,,
EconLit with Full Text,eoh,1713893,Sustaining Long-Term Growth: Challenges and Risks,,20150101,"Zhuang, Juzhong ; Vandenberg, Paul ; Huang, Yiping ; Zhuang, Juzhong ; Vandenberg, Paul ; Huang, Yiping",Collective Volume Article,Collective Volume Article,2015,,Managing the Middle-Income Transition: Challenges Facing the People's Republic of China,"Personal Income, Wealth, and Their Distributions ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Macroeconomic Analyses of Economic Development ; Environment and Growth ; Empirical Studies of Economic Growth; Aggregate Productivity; Cross-Country Output Convergence ; Socialist Systems and Transitional Economies: National Income, Product, and Expenditure; Money; Inflation ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",CHAP,,978-1-78347-769-2 ; 978-1-78347-770-8,,,,,,eng,"Cheltenham, UK and Northampton, MA: Elgar; Manilla: Asian Development Bank",59,25,35,,,,,,,https://research.ebsco.com/plink/dcdbd75d-90a1-3556-8795-f2d6f7b2be6f,,,,
EconLit with Full Text,eoh,1589611,"Exploring Reduce, Recycle and Reuse (3Rs) Awareness, Practice among Oil and Gas Workers and Its Influence on Their Productivity","One of the approaches to reduce waste generated is reduce, recycle and reuse (3R) method. The reduction in waste generated or increase in recycling rates reflects the success of both the government and voluntary public participation. Nowadays, developed and developing countries are trying to find out new ways for climate change mitigation and adaptation options. Developing countries like Malaysia must also look for options to lessen the climate change effect and at the same time increase office productivity particularly on the ways the employees managed their supplies, resources and generated waste. This study is conducted on the office employees at Petronas Berhad with regards to how the manage the generated waste. It is aimed to determine the level of employees' awareness and attitude towards 3R and determine its influence on their productivity. It was found that the employees have a high level of awareness on 3R, yet their practices are at the low to moderate levels. The authors believed that this could due to the management's support towards the 3R is not as high as expected by the office employees.",20150101,"Rashid, Mas Anom Abd ; Othman, Mohd Noor Azman ; Rashid, Saidatul Shahida ; Ali, Mohamad Bilal",Journal Article,Journal Article,Special Issue 2015,,International Journal of Economics and Financial Issues,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Mining, Extraction, and Refining: Hydrocarbon Fuels ; Personnel Management; Executives; Executive Compensation ; Personnel Economics: Labor Management ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,2146-4138,,,,,eng,,285,281,5,5,,,,,,https://research.ebsco.com/plink/4d20d125-9a35-331f-a352-046c32d27b3d,,,,
